date_id,predicted_rows,update_source_date_id,update_rows,forgetting_factor,update_before_prediction,update_is_strictly_past,fold,strategy,posterior_leverage_mean,posterior_leverage_max,risk_disagreement_mean,risk_abs_pred_mean,risk_weight_mean
1099,37752,,0,0.995,true,true,rw_01,conservative_rls,,,,,
1100,37752,1099,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1101,37752,1100,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1102,37752,1101,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1103,37752,1102,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1104,37752,1103,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1105,37752,1104,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1106,37752,1105,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1107,37752,1106,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1108,37752,1107,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1109,37752,1108,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1110,37752,1109,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1111,37752,1110,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1112,37752,1111,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1113,37752,1112,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1114,37752,1113,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1115,36784,1114,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1116,37752,1115,36784,0.995,true,true,rw_01,conservative_rls,,,,,
1117,37752,1116,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1118,37752,1117,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1119,37752,1118,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1120,37752,1119,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1121,37752,1120,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1122,37752,1121,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1123,36784,1122,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1124,37752,1123,36784,0.995,true,true,rw_01,conservative_rls,,,,,
1125,37752,1124,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1126,37752,1125,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1127,37752,1126,37752,0.995,true,true,rw_01,conservative_rls,,,,,
